Description,Pre-Tax Amount,Tax Amount,Discount Amount,Name,Total Amount,Date,base_price_amount,revenue_category,membership_size,membership_freq,is_founder,is_free_membership,date_,Data Source,Day Pass Count
7.5,58.97000000000001,7.3,29.49,UNPARALLEL UP-MOCC,95.76,2024-12-14,117.95,Retail,,,False,False,2024-12-14 19:00:41+00:00,Square,0
CAPITAN: Day Pass with Gear (Adult 14 and Up),26.0,2.14,0.0,CAPITAN: Day Pass with Gear (Adult 14 and Up),28.14,2024-12-14,26.0,Day Pass,,,False,False,2024-12-14 18:57:37+00:00,Square,1
CAPITAN: Day Pass (Adult 14 and Up),20.0,1.65,0.0,CAPITAN: Day Pass (Adult 14 and Up),21.65,2024-12-14,20.0,Day Pass,,,False,False,2024-12-14 18:08:37+00:00,Square,1
One Size,6.99,0.58,0.0,SoiLL Clippers Black Metal,7.57,2024-12-14,6.99,Retail,,,False,False,2024-12-14 18:05:31+00:00,Square,0
CAPITAN: Day Pass (Adult 14 and Up),20.0,1.65,0.0,CAPITAN: Day Pass (Adult 14 and Up),21.65,2024-12-14,20.0,Day Pass,,,False,False,2024-12-14 17:50:28+00:00,Square,1
CAPITAN: Day Pass (Adult 14 and Up),40.0,3.3,0.0,CAPITAN: Day Pass (Adult 14 and Up),43.3,2024-12-14,20.0,Day Pass,,,False,False,2024-12-14 17:49:55+00:00,Square,2
CAPITAN: Day Pass (Adult 14 and Up),40.0,3.3,0.0,CAPITAN: Day Pass (Adult 14 and Up),43.3,2024-12-14,20.0,Day Pass,,,False,False,2024-12-14 17:49:09+00:00,Square,2
Regular,2.0,0.16,0.0,Ozarka Water Bottle 16.9oz,2.16,2024-12-14,2.0,Retail,,,False,False,2024-12-14 17:20:49+00:00,Square,0
CAPITAN: Youth Day Pass with Gear (Under 14 y/o),20.0,1.65,0.0,CAPITAN: Youth Day Pass with Gear (Under 14 y/o),21.65,2024-12-14,20.0,Day Pass,,,False,False,2024-12-14 16:54:13+00:00,Square,1
EU 39.5/US 7 (goji/neon),79.5,9.84,39.75,La Sportiva Mens Kubo Climbing Shoes,129.09,2024-12-14,159.0,Retail,,,False,False,2024-12-14 16:43:09+00:00,Square,0
CAPITAN: Day Pass with Gear (Adult 14 and Up),26.0,2.14,0.0,CAPITAN: Day Pass with Gear (Adult 14 and Up),28.14,2024-12-14,26.0,Day Pass,,,False,False,2024-12-14 16:39:10+00:00,Square,1
CAPITAN: Day Pass with Gear (Adult 14 and Up),26.0,2.14,0.0,CAPITAN: Day Pass with Gear (Adult 14 and Up),28.14,2024-12-14,26.0,Day Pass,,,False,False,2024-12-14 16:36:59+00:00,Square,1
LV 10/11.5,84.5,10.46,42.25,SoiLL Stay LV Desert Sand,137.21,2024-12-14,169.0,Retail,,,False,False,2024-12-14 16:30:37+00:00,Square,0
CAPITAN: Non-Participant/Spectator Day Pass,5.0,0.41,0.0,CAPITAN: Non-Participant/Spectator Day Pass,5.41,2024-12-14,5.0,Day Pass,,,False,False,2024-12-14 16:12:24+00:00,Square,1
CAPITAN: Youth Day Pass with Gear (Under 14 y/o),20.0,1.65,0.0,CAPITAN: Youth Day Pass with Gear (Under 14 y/o),21.65,2024-12-14,20.0,Day Pass,,,False,False,2024-12-14 16:12:24+00:00,Square,1
CAPITAN: Day Pass with Gear (Adult 14 and Up),52.0,4.29,0.0,CAPITAN: Day Pass with Gear (Adult 14 and Up),56.29,2024-12-14,26.0,Day Pass,,,False,False,2024-12-14 16:06:31+00:00,Square,2
CAPITAN: Youth Day Pass with Gear (Under 14 y/o),20.0,1.65,0.0,CAPITAN: Youth Day Pass with Gear (Under 14 y/o),21.65,2024-12-14,20.0,Day Pass,,,False,False,2024-12-14 16:06:31+00:00,Square,1
CAPITAN: Non-Participant/Spectator Day Pass,5.0,0.41,0.0,CAPITAN: Non-Participant/Spectator Day Pass,5.41,2024-12-14,5.0,Day Pass,,,False,False,2024-12-14 15:43:26+00:00,Square,1
CAPITAN: Youth Day Pass with Gear (Under 14 y/o),40.0,3.3,0.0,CAPITAN: Youth Day Pass with Gear (Under 14 y/o),43.3,2024-12-14,20.0,Day Pass,,,False,False,2024-12-14 15:43:26+00:00,Square,2
Basin Patch Large,18.9,1.89,4.05,Organic Chalk Bag,24.84,2024-12-14,27.0,Retail,,,False,False,2024-12-14 01:52:23+00:00,Square,0
CAPITAN: Day Pass with Gear (Adult 14 and Up),52.0,4.29,0.0,CAPITAN: Day Pass with Gear (Adult 14 and Up),56.29,2024-12-13,26.0,Day Pass,,,False,False,2024-12-13 23:23:07+00:00,Square,2
CAPITAN: PJ PASS!,14.999999999999998,1.24,0.0,CAPITAN: PJ PASS!,16.24,2024-12-13,15.0,Day Pass,,,False,False,2024-12-13 23:21:35+00:00,Square,1
CAPITAN: PJ PASS!,14.999999999999998,1.24,0.0,CAPITAN: PJ PASS!,16.24,2024-12-13,15.0,Day Pass,,,False,False,2024-12-13 23:20:38+00:00,Square,1
CAPITAN: PJ PASS!,14.999999999999998,1.24,0.0,CAPITAN: PJ PASS!,16.24,2024-12-13,15.0,Day Pass,,,False,False,2024-12-13 23:20:02+00:00,Square,1
Frost Arctic Blitz,1.0,0.14,0.75,Gatorade Thirst Quencher Sports Drink 20oz,1.89,2024-12-13,2.5,Retail,,,False,False,2024-12-13 21:51:55+00:00,Square,0
Regular,0.5999999999999999,0.09,0.45,Bites Strawberry 1.3 oz by Bobos Oat Bars,1.14,2024-12-13,1.5,Retail,,,False,False,2024-12-13 20:30:10+00:00,Square,0
0.7 Ounce,0.69,0.1,0.53,Chum Fruit Bites Blackberry,1.32,2024-12-13,1.75,Retail,,,False,False,2024-12-13 20:30:10+00:00,Square,0
Ozzy,32.9,2.71,0.0,8bplus Character Chalk Bag,35.61,2024-12-13,32.9,Retail,,,False,False,2024-12-13 19:29:34+00:00,Square,0
Grip and Extensor Trainer,19.950000000000003,1.65,0.0,GripSaver Plus soft,21.6,2024-12-13,19.95,Retail,,,False,False,2024-12-13 19:29:34+00:00,Square,0
One Size,8.95,0.74,0.0,Metolius Climbing Tape Roll White,9.69,2024-12-13,8.95,Retail,,,False,False,2024-12-13 19:29:34+00:00,Square,0
Regular,16.990000000000002,1.4,0.0,rungne Magball,18.39,2024-12-13,16.99,Retail,,,False,False,2024-12-13 19:29:34+00:00,Square,0
Medium,29.999999999999996,2.48,0.0,Black Basin Logo Shirt,32.48,2024-12-13,30.0,Retail,,,False,False,2024-12-13 19:07:58+00:00,Square,0
CAPITAN: Youth Day Pass with Gear (Under 14 y/o),0.0,0.82,10.0,CAPITAN: Youth Day Pass with Gear (Under 14 y/o),10.82,2024-12-13,20.0,Day Pass,,,False,False,2024-12-13 18:26:39+00:00,Square,1
No Description,106.0,12.62,47.0,No Name,165.62,2024-12-13,200.0,Retail,,,False,False,2024-12-13 12:30:21+00:00,Square,0
CAPITAN: Day Pass with Gear (Adult 14 and Up),52.0,4.29,0.0,CAPITAN: Day Pass with Gear (Adult 14 and Up),56.29,2024-12-13,26.0,Day Pass,,,False,False,2024-12-13 00:37:07+00:00,Square,2
Regular,0.7999999999999999,0.12,0.6,Ozarka Water Bottle 16.9oz,1.52,2024-12-12,2.0,Retail,,,False,False,2024-12-12 23:53:41+00:00,Square,0
(1.2 oz)54,1.75,0.14,0.0,CLIF Zbar - Chocolate Brownie,1.89,2024-12-12,1.75,Retail,,,False,False,2024-12-12 23:00:11+00:00,Square,0
Non-GMO),1.75,0.14,0.0,Chum Fruit Snacks Peach,1.89,2024-12-12,1.75,Retail,,,False,False,2024-12-12 23:00:11+00:00,Square,0
Regular,2.0,0.17,0.0,Ozarka Water Bottle 16.9oz,2.17,2024-12-12,2.0,Retail,,,False,False,2024-12-12 23:00:11+00:00,Square,0
Regular,1.29,0.19,0.98,Red Bull Energy Drink 8.4 oz,2.46,2024-12-12,3.25,Retail,,,False,False,2024-12-12 20:24:21+00:00,Square,0
Large,29.599999999999998,2.75,3.7,green sweatshirt,36.05,2024-12-12,37.0,Retail,,,False,False,2024-12-12 02:13:51+00:00,Square,0
0.7 Ounce,1.39,0.13,0.18,Chum Fruit Bites Blackberry,1.7,2024-12-12,1.75,Retail,,,False,False,2024-12-12 00:04:00+00:00,Square,0
One Size,7.170000000000001,0.66,0.89,Metolius Climbing Tape Roll White,8.72,2024-12-12,8.95,Retail,,,False,False,2024-12-12 00:04:00+00:00,Square,0
Regular,1.6,0.15,0.2,Ozarka Water Bottle 16.9oz,1.95,2024-12-12,2.0,Retail,,,False,False,2024-12-12 00:03:25+00:00,Square,0
CAPITAN: Day Pass (Adult 14 and Up),40.0,3.3,0.0,CAPITAN: Day Pass (Adult 14 and Up),43.3,2024-12-11,20.0,Day Pass,,,False,False,2024-12-11 23:58:09+00:00,Square,2
Regular,1.91,0.18,0.24,Honey Stinger Organic Salted Caramel Flavored Waffle,2.33,2024-12-11,2.39,Retail,,,False,False,2024-12-11 23:40:01+00:00,Square,0
Regular,2.21,0.2,0.27,Vita Coco Coconut Water 11.1oz,2.68,2024-12-11,2.75,Retail,,,False,False,2024-12-11 23:40:01+00:00,Square,0
8.4fl.oz (Pack of 20),1.29,0.19,0.98,Red Bull Energy Drink - Sugarfree,2.46,2024-12-11,3.25,Retail,,,False,False,2024-12-11 23:02:43+00:00,Square,0
Regular,1.29,0.19,0.98,Red Bull Energy Drink 8.4 oz,2.46,2024-12-11,3.25,Retail,,,False,False,2024-12-11 22:31:26+00:00,Square,0
CAPITAN: Youth Day Pass with Gear (Under 14 y/o),20.0,1.65,0.0,CAPITAN: Youth Day Pass with Gear (Under 14 y/o),21.65,2024-12-11,20.0,Day Pass,,,False,False,2024-12-11 22:28:05+00:00,Square,1
CAPITAN: Day Pass with Gear (Adult 14 and Up),52.0,4.29,0.0,CAPITAN: Day Pass with Gear (Adult 14 and Up),56.29,2024-12-11,26.0,Day Pass,,,False,False,2024-12-11 21:46:28+00:00,Square,2
CAPITAN: Youth Day Pass with Gear (Under 14 y/o),40.0,3.3,0.0,CAPITAN: Youth Day Pass with Gear (Under 14 y/o),43.3,2024-12-11,20.0,Day Pass,,,False,False,2024-12-11 21:46:28+00:00,Square,2
Fruit Punch,2.5,0.21,0.0,BodyArmor 20 oz,2.71,2024-12-11,2.5,Retail,,,False,False,2024-12-11 18:44:34+00:00,Square,0
Regular,3.2,0.3,0.4,Sticker - Basin Sunset Rectangular,3.9,2024-12-11,4.0,Retail,,,False,False,2024-12-11 02:58:44+00:00,Square,0
Regular,4.39,0.41,0.55,Joshua Tree Mountain Mint SPF 15 Organic Lip Balm,5.35,2024-12-11,5.49,Retail,,,False,False,2024-12-11 02:56:53+00:00,Square,0
Regular,16.0,1.48,2.0,Boot Bananas Shoe Deodorisers,19.48,2024-12-11,20.0,Retail,,,False,False,2024-12-11 02:30:48+00:00,Square,0
CAPITAN: Day Pass with Gear (Adult 14 and Up),52.0,4.29,0.0,CAPITAN: Day Pass with Gear (Adult 14 and Up),56.29,2024-12-11,26.0,Day Pass,,,False,False,2024-12-11 01:38:16+00:00,Square,2
Regular,1.29,0.19,0.98,Red Bull Energy Drink 8.4 oz,2.46,2024-12-11,3.25,Retail,,,False,False,2024-12-11 00:20:33+00:00,Square,0
Bobo,26.319999999999997,2.44,3.29,8bplus Character Chalk Bag,32.05,2024-12-10,32.9,Retail,,,False,False,2024-12-10 23:20:18+00:00,Square,0
US 8-9 (pink),5.609999999999999,3.12,32.17,Ocun Kids Ribbit Climbing Shoes - Pink,40.9,2024-12-10,69.95,Retail,,,False,False,2024-12-10 23:20:18+00:00,Square,0
Regular,2.29,0.19,0.0,Lightly Peppered Meat Sticks Free-Range Turkey,2.48,2024-12-10,2.29,Retail,,,False,False,2024-12-10 21:50:49+00:00,Square,0
Regular,1.2,0.11,0.15,Bobo's Peanut Butter & Jelly Stuff'd Oat Bites,1.46,2024-12-10,1.5,Retail,,,False,False,2024-12-10 20:32:01+00:00,Square,0
Regular,1.91,0.18,0.24,Honey Stinger Cookies and Creme Waffle,2.33,2024-12-10,2.39,Retail,,,False,False,2024-12-10 20:32:01+00:00,Square,0
CAPITAN: Day Pass with Gear (Adult 14 and Up),26.0,2.14,0.0,CAPITAN: Day Pass with Gear (Adult 14 and Up),28.14,2024-12-10,26.0,Day Pass,,,False,False,2024-12-10 20:06:56+00:00,Square,1
CAPITAN: Day Pass with Gear (Adult 14 and Up),26.0,2.14,0.0,CAPITAN: Day Pass with Gear (Adult 14 and Up),28.14,2024-12-10,26.0,Day Pass,,,False,False,2024-12-10 19:37:05+00:00,Square,1
CAPITAN: Youth Day Pass with Gear (Under 14 y/o),20.0,1.65,0.0,CAPITAN: Youth Day Pass with Gear (Under 14 y/o),21.65,2024-12-10,20.0,Day Pass,,,False,False,2024-12-10 19:25:15+00:00,Square,1
"Kosher (2.4 Ounce Protein Bar, 1 Count) Packaging May Vary",2.0,0.19,0.25,CLIF Bar - Energy Bar - Peanut Butter Banana with Dark Chocolate - Made with Organic Oats - Plant Based Food - Vegetarian,2.44,2024-12-10,2.5,Retail,,,False,False,2024-12-10 18:47:38+00:00,Square,0
CAPITAN: Day Pass with Gear (Adult 14 and Up),26.0,2.14,0.0,CAPITAN: Day Pass with Gear (Adult 14 and Up),28.14,2024-12-10,26.0,Day Pass,,,False,False,2024-12-10 16:11:40+00:00,Square,1
M/L (turquoise),37.07000000000001,4.41,16.44,Petzl Corax Climbing Harness Turquoise,57.92,2024-12-10,69.95,Retail,,,False,False,2024-12-10 15:47:50+00:00,Square,0
Medium,24.0,2.23,3.0,Black Basin Logo Shirt,29.23,2024-12-10,30.0,Retail,,,False,False,2024-12-10 01:18:07+00:00,Square,0
GF 1 oz (Pack of 20)20,0.9100000000000001,0.13,0.69,"Primal Beef Stick,Spicy",1.73,2024-12-10,2.29,Retail,,,False,False,2024-12-10 01:06:35+00:00,Square,0
CAPITAN: Youth Day Pass with Gear (Under 14 y/o),20.0,1.65,0.0,CAPITAN: Youth Day Pass with Gear (Under 14 y/o),21.65,2024-12-10,20.0,Day Pass,,,False,False,2024-12-10 00:14:28+00:00,Square,1
8.4fl.oz (Pack of 20),1.29,0.19,0.98,Red Bull Energy Drink - Sugarfree,2.46,2024-12-09,3.25,Retail,,,False,False,2024-12-09 23:14:59+00:00,Square,0
Raspberry Cucumber,2.61,0.24,0.32,12 fl Oz Prebiotic Soda,3.17,2024-12-09,3.25,Retail,,,False,False,2024-12-09 23:09:43+00:00,Square,0
Glacier Cherry,1.0,0.14,0.75,Gatorade Zero Sugar Thirst Quencher 20oz,1.89,2024-12-09,2.5,Retail,,,False,False,2024-12-09 22:15:13+00:00,Square,0
Regular,1.29,0.19,0.98,Red Bull Energy Drink 8.4 oz,2.46,2024-12-09,3.25,Retail,,,False,False,2024-12-09 18:15:57+00:00,Square,0
CAPITAN: Gear Upgrade,4.8,0.45,0.6,CAPITAN: Gear Upgrade,5.85,2024-12-09,6.0,Day Pass,,,False,False,2024-12-09 17:57:27+00:00,Square,1
Pineapple Mango,1.29,0.19,0.98,12 fl Oz Prebiotic Soda,2.46,2024-12-09,3.25,Retail,,,False,False,2024-12-09 04:12:56+00:00,Square,0
Small,37.0,3.05,0.0,green sweatshirt,40.05,2024-12-09,37.0,Retail,,,False,False,2024-12-09 02:02:41+00:00,Square,0
Strawberry Banana,2.0,0.19,0.25,BodyArmor 20 oz,2.44,2024-12-09,2.5,Retail,,,False,False,2024-12-09 01:49:19+00:00,Square,0
Raspberry Cucumber,2.61,0.24,0.32,12 fl Oz Prebiotic Soda,3.17,2024-12-09,3.25,Retail,,,False,False,2024-12-09 01:25:20+00:00,Square,0
Watermelon Mint,3.25,0.27,0.0,12 fl Oz Prebiotic Soda,3.52,2024-12-09,3.25,Retail,,,False,False,2024-12-09 01:22:54+00:00,Square,0
Pear Lime,3.25,0.27,0.0,12 fl Oz Prebiotic Soda,3.52,2024-12-09,3.25,Retail,,,False,False,2024-12-09 01:22:54+00:00,Square,0
Watermelon Mint,3.25,0.27,0.0,12 fl Oz Prebiotic Soda,3.52,2024-12-09,3.25,Retail,,,False,False,2024-12-09 01:08:58+00:00,Square,0
Raspberry Cucumber,3.25,0.27,0.0,12 fl Oz Prebiotic Soda,3.52,2024-12-09,3.25,Retail,,,False,False,2024-12-09 01:08:58+00:00,Square,0
Regular,1.6,0.15,0.2,Ozarka Water Bottle 16.9oz,1.95,2024-12-09,2.0,Retail,,,False,False,2024-12-09 01:00:39+00:00,Square,0
Pear Lime,3.25,0.27,0.0,12 fl Oz Prebiotic Soda,3.52,2024-12-09,3.25,Retail,,,False,False,2024-12-09 00:51:21+00:00,Square,0
CAPITAN: Day Pass with Gear (Adult 14 and Up),26.0,2.14,0.0,CAPITAN: Day Pass with Gear (Adult 14 and Up),28.14,2024-12-08,26.0,Day Pass,,,False,False,2024-12-08 23:05:58+00:00,Square,1
CAPITAN: Day Pass with Gear (Adult 14 and Up),26.0,2.14,0.0,CAPITAN: Day Pass with Gear (Adult 14 and Up),28.14,2024-12-08,26.0,Day Pass,,,False,False,2024-12-08 23:05:17+00:00,Square,1
Black,119.95000000000002,11.13,15.0,Petzl Neox,146.08,2024-12-08,149.95,Retail,,,False,False,2024-12-08 21:56:59+00:00,Square,0
12 Fl Oz,1.29,0.19,0.98,"Tama Mate, GINGER Mate Sparkling Yerba Mate Tea",2.46,2024-12-08,3.25,Retail,,,False,False,2024-12-08 21:43:13+00:00,Square,0
CAPITAN: Day Pass with Gear (Adult 14 and Up),26.0,2.14,0.0,CAPITAN: Day Pass with Gear (Adult 14 and Up),28.14,2024-12-08,26.0,Day Pass,,,False,False,2024-12-08 21:15:58+00:00,Square,1
8.4fl.oz (Pack of 20),1.29,0.19,0.98,Red Bull Energy Drink - Sugarfree,2.46,2024-12-08,3.25,Retail,,,False,False,2024-12-08 21:09:09+00:00,Square,0
11.5,58.97000000000001,7.3,29.49,UNPARALLEL UP-MOCC,95.76,2024-12-08,117.95,Retail,,,False,False,2024-12-08 21:04:44+00:00,Square,0
0.7 Ounce,1.75,0.14,0.0,Chum Fruit Bites Blackberry,1.89,2024-12-08,1.75,Retail,,,False,False,2024-12-08 20:58:09+00:00,Square,0
Regular,5.49,0.46,0.0,Joshua Tree 108041 Luscious Lavender Lip Balm,5.95,2024-12-08,5.49,Retail,,,False,False,2024-12-08 20:58:09+00:00,Square,0
Chunky Blend Chalk - 1.5oz,4.95,0.41,0.0,Midnight Lightning Chunky Blend Chalk,5.36,2024-12-08,4.95,Retail,,,False,False,2024-12-08 20:58:09+00:00,Square,0
CAPITAN: Youth Day Pass (Under 14y/o),28.0,2.31,0.0,CAPITAN: Youth Day Pass (Under 14y/o),30.31,2024-12-08,14.0,Day Pass,,,False,False,2024-12-08 20:57:11+00:00,Square,2
CAPITAN: Youth Day Pass with Gear (Under 14 y/o),20.0,1.65,0.0,CAPITAN: Youth Day Pass with Gear (Under 14 y/o),21.65,2024-12-08,20.0,Day Pass,,,False,False,2024-12-08 20:16:37+00:00,Square,1
CAPITAN: Youth Day Pass with Gear (Under 14 y/o),20.0,1.65,0.0,CAPITAN: Youth Day Pass with Gear (Under 14 y/o),21.65,2024-12-08,20.0,Day Pass,,,False,False,2024-12-08 20:07:44+00:00,Square,1
Strawberry Banana,2.5,0.21,0.0,BodyArmor 20 oz,2.71,2024-12-08,2.5,Retail,,,False,False,2024-12-08 02:52:00+00:00,Square,0
One Size) (B019QNNIX2),22.95,1.89,0.0,Petzl AM'D Carabiner (Twist-Lock),24.84,2024-12-08,22.95,Retail,,,False,False,2024-12-08 02:02:43+00:00,Square,0
CAPITAN: Birthday Party- additional participant,100.0,8.25,0.0,CAPITAN: Birthday Party- additional participant,108.25,2024-12-08,20.0,Event Booking,,,False,False,2024-12-08 01:40:06+00:00,Square,0
CAPITAN: Day Pass with Gear (Adult 14 and Up),52.0,4.29,0.0,CAPITAN: Day Pass with Gear (Adult 14 and Up),56.29,2024-12-08,26.0,Day Pass,,,False,False,2024-12-08 00:45:48+00:00,Square,2
CAPITAN: Youth Day Pass with Gear (Under 14 y/o),60.0,4.95,0.0,CAPITAN: Youth Day Pass with Gear (Under 14 y/o),64.95,2024-12-08,20.0,Day Pass,,,False,False,2024-12-08 00:45:48+00:00,Square,3
Regular,8.95,0.74,0.0,Midnight Lightning Chalktopus,9.69,2024-12-08,8.95,Retail,,,False,False,2024-12-08 00:37:02+00:00,Square,0
Large,25.0,2.06,0.0,Dark Grey T-Shirt,27.06,2024-12-08,25.0,Retail,,,False,False,2024-12-08 00:34:43+00:00,Square,0
CAPITAN: Birthday Party- Member,125.0,10.31,0.0,CAPITAN: Birthday Party- Member,135.31,2024-12-07,125.0,Event Booking,,,False,False,2024-12-07 22:56:06+00:00,Square,0
CAPITAN: Day Pass with Gear (Adult 14 and Up),0.0,2.14,26.0,CAPITAN: Day Pass with Gear (Adult 14 and Up),28.14,2024-12-07,26.0,Day Pass,,,False,False,2024-12-07 22:10:29+00:00,Square,1
Regular,1.9,0.28,1.44,Honey Stinger Organic Salted Caramel Flavored Waffle,3.62,2024-12-07,2.39,Retail,,,False,False,2024-12-07 21:53:53+00:00,Square,0
Regular,1.3100000000000003,0.19,0.97,Red Bull Energy Drink 8.4 oz,2.47,2024-12-07,3.25,Retail,,,False,False,2024-12-07 21:53:53+00:00,Square,0
"Whole30 Approved, Certified Paleo, Keto-Friendly, and Gluten-Free Meat Snack with 6g of Protein",0.9100000000000001,0.13,0.69,The New Primal Classic Beef Stick - 1 oz Meat Stick - 100% Grass-Fed Beef Snack,1.73,2024-12-07,2.29,Retail,,,False,False,2024-12-07 21:53:53+00:00,Square,0
Regular,19.95,1.85,2.5,Petzl Verso Lightweight Belay Device (gray),24.3,2024-12-07,24.95,Retail,,,False,False,2024-12-07 21:26:56+00:00,Square,0
Chocolate Chip,2.5,0.21,0.0,Clif Chocolate Chip Energy Bar,2.71,2024-12-07,2.5,Retail,,,False,False,2024-12-07 21:21:36+00:00,Square,0
Regular,3.25,0.26,0.0,Fairlife Protein Shake Chocolate 11.5fl oz,3.51,2024-12-07,3.25,Retail,,,False,False,2024-12-07 21:21:36+00:00,Square,0
GF 1 oz (Pack of 20)20,2.29,0.19,0.0,"Primal Beef Stick,Spicy",2.48,2024-12-07,2.29,Retail,,,False,False,2024-12-07 21:21:36+00:00,Square,0
CAPITAN: Youth Day Pass (Under 14y/o),28.0,2.31,0.0,CAPITAN: Youth Day Pass (Under 14y/o),30.31,2024-12-07,14.0,Day Pass,,,False,False,2024-12-07 20:56:20+00:00,Square,2
Chocolate Chip,3.5,0.29,0.0,CLIF Z Bar Chocolate Chip,3.79,2024-12-07,1.75,Retail,,,False,False,2024-12-07 20:43:41+00:00,Square,0
CAPITAN: Day Pass (Adult 14 and Up),20.0,1.65,0.0,CAPITAN: Day Pass (Adult 14 and Up),21.65,2024-12-07,20.0,Day Pass,,,False,False,2024-12-07 20:31:00+00:00,Square,1
CAPITAN: Day Pass (Adult 14 and Up),20.0,1.65,0.0,CAPITAN: Day Pass (Adult 14 and Up),21.65,2024-12-07,20.0,Day Pass,,,False,False,2024-12-07 19:55:22+00:00,Square,1
CAPITAN: Day Pass with Gear (Adult 14 and Up),26.0,2.15,0.0,CAPITAN: Day Pass with Gear (Adult 14 and Up),28.15,2024-12-07,26.0,Day Pass,,,False,False,2024-12-07 19:55:22+00:00,Square,1
Regular,1.5,0.12,0.0,Bites Strawberry 1.3 oz by Bobos Oat Bars,1.62,2024-12-07,1.5,Retail,,,False,False,2024-12-07 19:20:51+00:00,Square,0
Chocolate Chip,2.5,0.21,0.0,Clif Chocolate Chip Energy Bar,2.71,2024-12-07,2.5,Retail,,,False,False,2024-12-07 19:20:51+00:00,Square,0
Regular,2.61,0.24,0.32,Fairlife Protein Shake Chocolate 11.5fl oz,3.17,2024-12-07,3.25,Retail,,,False,False,2024-12-07 19:07:11+00:00,Square,0
CAPITAN: Day Pass with Gear (Adult 14 and Up),26.0,2.14,0.0,CAPITAN: Day Pass with Gear (Adult 14 and Up),28.14,2024-12-07,26.0,Day Pass,,,False,False,2024-12-07 18:37:49+00:00,Square,1
CAPITAN: Birthday Party- additional participant,40.0,3.3,0.0,CAPITAN: Birthday Party- additional participant,43.3,2024-12-07,20.0,Event Booking,,,False,False,2024-12-07 18:30:06+00:00,Square,0
CAPITAN: Birthday Party- non-member,185.0,15.26,0.0,CAPITAN: Birthday Party- non-member,200.26,2024-12-07,185.0,Event Booking,,,False,False,2024-12-07 18:30:06+00:00,Square,0
CAPITAN: Day Pass with Gear (Adult 14 and Up),52.0,4.29,0.0,CAPITAN: Day Pass with Gear (Adult 14 and Up),56.29,2024-12-07,26.0,Day Pass,,,False,False,2024-12-07 17:55:08+00:00,Square,2
Strawberry Ginger,3.25,0.27,0.0,12 fl Oz Prebiotic Soda,3.52,2024-12-07,3.25,Retail,,,False,False,2024-12-07 17:14:23+00:00,Square,0
Regular,4.58,0.38,0.0,Cilantro Lime Turkey Stick,4.96,2024-12-07,2.29,Retail,,,False,False,2024-12-07 17:14:23+00:00,Square,0
Lemon Lime,2.5,0.21,0.0,Gatorade Thirst Quencher Sports Drink 20oz,2.71,2024-12-07,2.5,Retail,,,False,False,2024-12-07 17:14:23+00:00,Square,0
Small,37.0,3.04,0.0,green sweatshirt,40.04,2024-12-07,37.0,Retail,,,False,False,2024-12-07 17:14:23+00:00,Square,0
2.5 oz,15.98,1.48,2.0,Friction Labs Unicorn Dust,19.46,2024-12-07,9.99,Retail,,,False,False,2024-12-07 16:35:25+00:00,Square,0
Regular,16.770000000000003,1.56,2.09,Gnarly Dood Tetons Chalk Bag,20.42,2024-12-07,20.95,Retail,,,False,False,2024-12-07 16:35:25+00:00,Square,0
One Size,14.32,1.33,1.79,Metolius Climbing Tape Roll White,17.44,2024-12-07,8.95,Retail,,,False,False,2024-12-07 16:35:25+00:00,Square,0
Regular,19.19,1.78,2.4,rungne Magdust,23.37,2024-12-07,23.99,Retail,,,False,False,2024-12-07 02:32:32+00:00,Square,0
Pineapple Mango,2.61,0.24,0.32,12 fl Oz Prebiotic Soda,3.17,2024-12-07,3.25,Retail,,,False,False,2024-12-07 01:32:49+00:00,Square,0
Medium,24.0,2.23,3.0,Black Basin Logo Shirt,29.23,2024-12-07,30.0,Retail,,,False,False,2024-12-07 01:32:49+00:00,Square,0
Regular,7.949999999999999,0.66,0.0,Midnight Lightning Liquid Chalk Refillable - 50mL,8.61,2024-12-07,7.95,Retail,,,False,False,2024-12-07 01:06:18+00:00,Square,0
CAPITAN: Day Pass with Gear (Adult 14 and Up),0.0,3.22,39.0,CAPITAN: Day Pass with Gear (Adult 14 and Up),42.22,2024-12-07,26.0,Day Pass,,,False,False,2024-12-07 00:53:35+00:00,Square,2
RV 7.5/9,44.70000000000001,7.99,52.15,SoiLL Street RV Climbing Shoe,104.84,2024-12-06,149.0,Retail,,,False,False,2024-12-06 23:50:59+00:00,Square,0
CAPITAN: Day Pass (Adult 14 and Up),20.0,1.65,0.0,CAPITAN: Day Pass (Adult 14 and Up),21.65,2024-12-06,20.0,Day Pass,,,False,False,2024-12-06 22:59:09+00:00,Square,1
CAPITAN: Day Pass with Gear (Adult 14 and Up),26.0,2.15,0.0,CAPITAN: Day Pass with Gear (Adult 14 and Up),28.15,2024-12-06,26.0,Day Pass,,,False,False,2024-12-06 22:59:09+00:00,Square,1
Orange Mango,1.0,0.14,0.75,BodyArmor 20 oz,1.89,2024-12-06,2.5,Retail,,,False,False,2024-12-06 20:42:32+00:00,Square,0
8.4fl.oz (Pack of 20),1.3100000000000003,0.19,0.97,Red Bull Energy Drink - Sugarfree,2.47,2024-12-06,3.25,Retail,,,False,False,2024-12-06 20:42:32+00:00,Square,0
